"customer_id","gender","seniorcitizen","partner","dependents","tenure_months","phoneservice","multiplelines","internetservice","onlinesecurity","onlinebackup","deviceprotection","techsupport","streamingtv","streamingmovies","contract","paperlessbilling","paymentmethod","monthly_charge","total_charge","churn_flag","txn_count","avg_txn_amount","total_revenue","first_txn_month","last_txn_month","months_recorded","avg_active_days","avg_sessions_per_day","avg_session_duration_min","avg_feature_usage_score","last_active_month","ticket_count","unresolved_ticket_count","unresolved_ticket_rate","avg_time_to_resolve_hours","last_ticket_month"
"8033-ATFAS","Female","0","Yes","Yes","39","Yes","No","DSL","No","No","Yes","No","Yes","No","Month-to-month","Yes","Mailed check","59.85","2341.5","0","4","65.715","262.86","1","32","7","19.0","2.962857142857143","17.342857142857145","0.6357142857142858","35","1","1","1.0","47.9","19"
"1635-NZATJ","Male","1","Yes","No","71","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)","25.45","1789.65","0","7","28.82857142857143","201.8","4","57","3","20.333333333333332","2.6266666666666665","14.266666666666666","0.5266666666666667","66","3","1","0.3333333333333333","33.23333333333333","62"
"0562-HKHML","Male","0","Yes","Yes","71","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)","23.9","1626.4","0","5","25.815999999999995","129.07999999999998","17","51","4","18.25","3.2500000000000004","18.2","0.5375","39","3","0","0.0","27.03333333333333","62"
"8277-RVRSV","Female","0","Yes","Yes","33","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)","24.15","800.3","0","2","24.515","49.03","23","30","10","20.1","2.466","17.759999999999998","0.568","33","2","0","0.0","19.55","24"
"9943-VSZUV","Male","1","No","No","67","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check","75.7","5060.85","0","4","79.60749999999999","318.42999999999995","9","64","10","18.1","2.998","18.380000000000003","0.529","57","2","1","0.5","40.65","42"
"0117-LFRMW","Male","0","Yes","Yes","37","No","No phone service","DSL","Yes","Yes","Yes","No","No","No","Month-to-month","No","Bank transfer (automatic)","40.2","1448.8","1","1","52.17","52.17","34","34","9","8.88888888888889","1.1199999999999999","17.733333333333334","0.5633333333333334","31","2","0","0.0","55.15","36"
"6172-FECYY","Male","0","Yes","Yes","49","Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","No","Electronic check","84.5","4254.85","1","2","105.67500000000001","211.35000000000002","19","30","11","8.818181818181818","1.2972727272727274","12.3","0.6000000000000001","38","4","1","0.25","43.675","41"
"7054-ENNGU","Female","0","Yes","No","9","Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","No","Mailed check","50.85","466.6","0","4","51.7325","206.93","1","9","3","14.0","2.4433333333333334","16.533333333333335","0.5833333333333334","9","3","0","0.0","38.833333333333336","9"
"1455-HFBXA","Male","0","Yes","No","52","Yes","Yes","Fiber optic","Yes","No","Yes","Yes","No","No","Two year","Yes","Credit card (automatic)","91.6","4627.8","0","4","109.83","439.32","3","7","7","20.571428571428573","2.245714285714286","19.057142857142857","0.6085714285714285","52","1","1","1.0","59.3","32"
"9402-CXWPL","Female","0","No","No","70","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","One year","No","Electronic check","98.9","6838.6","0","3","90.94","272.82","3","62","5","19.0","2.7060000000000004","18.979999999999997","0.63","52","1","1","1.0","38.4","56"
"1628-BIZYP","Male","0","No","No","1","Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check","85.0","85.0","0","3","92.10000000000001","276.3","1","1","1","26.0","3.88","17.9","0.94","1","0","0","0.0","0.0",
"1965-AKTSX","Female","1","No","No","14","Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check","78.95","1101.85","1","1","64.77","64.77","11","11","5","8.6","1.29","14.5","0.616","9","4","1","0.25","36.7","11"
"0082-LDZUE","Male","0","No","No","1","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check","44.3","44.3","0","4","51.07000000000001","204.28000000000003","1","1","1","19.0","3.85","21.9","0.99","1","2","0","0.0","32.1","1"
"4786-UKSNZ","Male","0","No","No","1","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check","20.2","20.2","1","2","17.42","34.84","1","1","1","7.0","1.26","5.8","0.46","1","2","1","0.5","42.75","1"
"5343-SGUBI","Female","0","No","No","52","Yes","Yes","Fiber optic","No","Yes","No","No","No","No","One year","Yes","Mailed check","80.2","4297.6","0","5","91.514","457.57","5","47","9","18.77777777777778","2.355555555555556","16.766666666666666","0.4511111111111112","50","1","0","0.0","12.1","24"
"0856-NAOES","Male","0","No","No","6","Yes","No","DSL","No","No","Yes","No","Yes","No","Month-to-month","No","Mailed check","60.9","414.1","0","2","72.82","145.64","3","5","4","16.5","2.1925","14.125","0.6375","6","2","0","0.0","48.0","2"
"1976-AZZPJ","Male","0","Yes","No","7","No","No phone service","DSL","Yes","Yes","No","No","No","No","Month-to-month","No","Mailed check","34.2","256.6","0","8","34.713750000000005","277.71000000000004","1","7","7","16.571428571428573","2.6142857142857143","14.871428571428572","0.6685714285714285","7","3","1","0.3333333333333333","12.466666666666667","5"
"7248-VZQLC","Female","1","No","No","47","Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Bank transfer (automatic)","85.2","3969.35","1","1","79.91","79.91","12","12","6","7.333333333333333","1.235","12.066666666666668","0.38166666666666665","42","3","1","0.3333333333333333","18.033333333333335","29"
"6156-UZDLF","Female","0","No","No","26","Yes","No","Fiber optic","Yes","No","Yes","Yes","No","No","One year","Yes","Credit card (automatic)","87.15","2274.1","0","4","95.37","381.48","5","25","7","18.142857142857142","1.912857142857143","12.585714285714285","0.5042857142857142","26","1","0","0.0","3.3","7"
"3099-OONVS","Male","0","Yes","Yes","25","Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Electronic check","54.3","1296.8","0","0","0.0","0.0",,,"9","16.0","2.408888888888889","13.133333333333333","0.6344444444444445","25","4","0","0.0","14.1","24"
"9500-WBGRP","Male","0","No","No","69","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check","19.1","1268.85","0","3","20.766666666666666","62.3","26","51","4","21.5","2.805","16.75","0.48","32","1","0","0.0","19.7","23"
"5183-KLYEM","Female","0","No","No","72","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)","112.75","8192.6","0","8","112.86625000000001","902.9300000000001","13","68","10","18.0","3.1670000000000003","14.5","0.528","71","1","0","0.0","51.5","66"
"5144-PQCDZ","Male","0","No","No","4","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check","19.95","59.25","0","3","22.386666666666667","67.16","1","4","3","23.0","2.7533333333333334","14.933333333333332","0.47000000000000003","3","2","0","0.0","20.549999999999997","4"
"8514-VZHEB","Male","0","Yes","Yes","59","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check","19.5","1147.85","0","6","21.276666666666667","127.66","7","56","10","21.9","2.663","15.830000000000002","0.6300000000000001","54","2","0","0.0","33.45","39"
"6625-IUTTT","Male","0","No","No","67","Yes","No","DSL","Yes","No","Yes","No","No","Yes","Two year","No","Bank transfer (automatic)","65.55","4361.55","0","11","79.4290909090909","873.7199999999999","15","67","8","20.375","2.51","17.5625","0.625","57","2","1","0.5","11.95","42"
"9355-NPPFS","Female","1","No","No","26","Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check","78.8","2006.1","0","5","69.93599999999999","349.67999999999995","2","15","11","18.90909090909091","3.0572727272727276","14.209090909090907","0.6745454545454547","24","1","0","0.0","51.9","25"
"0068-FIGTF","Female","0","No","No","27","Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","No","Mailed check","78.2","2078.95","0","5","92.048","460.24","2","25","11","21.454545454545453","2.888181818181818","17.28181818181818","0.5827272727272729","24","1","0","0.0","34.6","8"
"5965-GGPRW","Male","0","Yes","Yes","72","Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Two year","No","Bank transfer (automatic)","105.25","7609.75","0","5","117.494","587.47","14","45","3","20.0","2.9066666666666667","18.066666666666666","0.5766666666666667","43","2","1","0.5","36.949999999999996","37"
"8035-PWSEV","Female","0","No","No","6","Yes","No","Fiber optic","No","No","Yes","Yes","No","Yes","Month-to-month","Yes","Electronic check","89.25","487.05","0","8","102.13125000000001","817.0500000000001","1","5","3","13.333333333333334","2.4166666666666665","15.833333333333334","0.6666666666666666","3","3","1","0.3333333333333333","27.266666666666666","5"
"2236-HILPA","Male","0","Yes","Yes","62","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)","20.65","1218.45","0","4","20.2425","80.97","3","14","4","19.5","2.2750000000000004","14.125","0.4975","60","3","1","0.3333333333333333","34.300000000000004","47"
"1840-BIUOG","Male","0","No","No","20","Yes","Yes","DSL","No","Yes","No","Yes","Yes","No","One year","Yes","Electronic check","68.7","1416.2","0","7","67.28571428571429","471.0","1","18","11","17.0","2.6654545454545455","14.427272727272726","0.5736363636363635","20","1","0","0.0","29.1","13"
"1356-MKYSK","Male","0","No","No","6","Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Month-to-month","No","Credit card (automatic)","78.65","483.3","0","5","95.16400000000002","475.82000000000005","1","6","6","16.666666666666668","3.365","15.116666666666665","0.525","6","2","0","0.0","10.6","5"
"6080-LNESI","Male","0","No","No","51","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check","24.75","1234.6","0","4","27.1325","108.53","11","40","10","17.3","2.8229999999999995","12.86","0.5850000000000001","44","1","0","0.0","51.9","40"
"1830-IPXVJ","Female","0","Yes","Yes","61","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)","19.75","1311.6","0","4","22.9075","91.63","6","33","9","16.666666666666668","2.698888888888889","12.466666666666665","0.6311111111111111","60","4","0","0.0","40.225","60"
"5828-DWPIL","Male","1","Yes","No","62","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check","89.1","5618.3","0","5","88.50999999999999","442.54999999999995","2","54","7","21.285714285714285","3.144285714285714","13.685714285714285","0.5557142857142857","55","1","0","0.0","14.9","19"
"8398-TBIYD","Female","0","No","No","72","Yes","Yes","Fiber optic","Yes","No","No","Yes","No","No","Two year","Yes","Bank transfer (automatic)","84.7","6185.15","0","6","93.80166666666668","562.8100000000001","18","67","7","23.285714285714285","2.871428571428571","17.514285714285716","0.5428571428571429","58","1","1","1.0","19.4","31"
"0011-IGKFF","Male","1","Yes","No","13","Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","98.0","1237.85","1","1","94.54","94.54","5","5","5","9.8","1.06","18.939999999999998","0.516","12","3","0","0.0","20.099999999999998","9"
"4192-GORJT","Male","0","Yes","No","5","Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","94.45","498.1","1","1","121.18","121.18","5","5","4","7.25","1.2774999999999999","19.5","0.595","5","2","1","0.5","38.3","4"
"6496-SLWHQ","Male","1","No","No","3","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","105.0","294.45","1","2","144.115","288.23","2","3","3","6.333333333333333","1.2166666666666666","11.799999999999999","0.63","3","4","3","0.75","49.824999999999996","3"
"9912-GVSEQ","Female","1","Yes","No","26","Yes","Yes","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Electronic check","93.85","2381.55","1","1","99.13","99.13","3","3","8","8.625","1.2125","13.912500000000001","0.5825","26","4","1","0.25","44.5","23"
"2931-FSOHN","Male","1","No","No","13","Yes","No","DSL","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check","59.9","788.35","0","4","74.2175","296.87","1","10","8","17.0","2.86875","17.2125","0.44375","13","2","0","0.0","18.2","9"
"9418-RUKPH","Female","0","Yes","Yes","38","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check","19.95","756.4","0","3","20.243333333333336","60.730000000000004","9","35","12","17.833333333333332","2.733333333333334","12.575000000000001","0.7025","38","2","0","0.0","40.349999999999994","28"
"5383-MMTWC","Female","1","Yes","No","8","Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check","84.0","613.4","1","3","99.91000000000001","299.73","1","5","5","8.4","1.166","10.28","0.694","8","4","2","0.5","27.775","4"
"9971-ZWPBF","Male","1","Yes","Yes","34","Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check","108.9","3625.2","0","7","119.3957142857143","835.7700000000001","2","32","7","21.428571428571427","2.4357142857142855","13.357142857142858","0.86","25","2","1","0.5","62.05","26"
"4712-AUQZO","Male","0","No","No","18","No","No phone service","DSL","Yes","No","Yes","No","No","No","Month-to-month","No","Mailed check","33.6","550.35","0","5","37.39","186.95","2","16","5","21.6","2.3920000000000003","15.959999999999999","0.658","18","2","1","0.5","19.75","14"
"9711-FJTBX","Male","0","Yes","Yes","56","Yes","No","Fiber optic","No","Yes","Yes","Yes","No","No","One year","Yes","Mailed check","85.85","4793.8","0","4","109.525","438.1","19","38","6","18.666666666666668","2.5900000000000003","16.8","0.5666666666666667","54","2","1","0.5","19.8","54"
"2908-ZTPNF","Female","0","No","No","36","No","No phone service","DSL","No","Yes","No","Yes","No","No","Month-to-month","Yes","Bank transfer (automatic)","34.85","1267.2","0","4","38.277499999999996","153.10999999999999","5","30","11","19.454545454545453","2.666363636363637","15.690909090909093","0.59","29","1","0","0.0","48.3","6"
"7240-ETPTR","Female","0","Yes","No","9","No","No phone service","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","48.75","442.2","1","1","64.0","64.0","6","6","3","11.666666666666666","1.3399999999999999","15.299999999999999","0.6066666666666667","5","4","0","0.0","28.775000000000002","9"
