customer_id,churn_flag,predicted_churn_proba,predicted_ltv,segment_id,tenure_months,monthly_charge,ticket_count,unresolved_ticket_count,avg_feature_usage_score,contract,paymentmethod
0224-NIJLP,0,0.000195159391055805,103248.59999999999,0,8,20.15,2,0,0.6571428571428571,Two year,Mailed check
7542-CYDDM,0,0.00022685966992171672,88380.40000000001,0,18,20.05,3,1,0.5912499999999999,Month-to-month,Mailed check
4718-WXBGI,0,0.00018170670502769455,506000.85000000003,3,72,91.95,4,1,0.66,Two year,Credit card (automatic)
2867-UIMSS,1,0.9992468238200959,80.5,0,1,80.5,2,0,0.89,Month-to-month,Electronic check
8495-PRWFH,0,0.00014379018673786067,387045.75,2,42,55.65,1,0,0.548888888888889,Month-to-month,Electronic check
0439-IFYUN,0,0.00022685966992171672,329277.60000000003,0,18,74.7,5,1,0.54,Month-to-month,Electronic check
5716-LIBJC,0,0.00014379018673786067,724363.25,3,13,104.15,1,1,0.5916666666666667,One year,Credit card (automatic)
2868-LLSKM,0,0.00014379018673786067,581785.75,1,68,83.65,2,0,0.576,One year,Bank transfer (automatic)
8111-RKSPX,1,0.9995551293483761,72.2,0,4,72.2,9,2,0.5033333333333334,Month-to-month,Bank transfer (automatic)
2988-QRAJY,0,0.0001247263119041883,882380.9,2,69,110.05,1,1,0.825,Two year,Credit card (automatic)
1585-MQSSU,1,0.9997995039522727,51.5,0,17,51.5,9,4,0.605,Month-to-month,Mailed check
0071-NDAFP,0,0.00022685966992171672,112404.0,0,25,25.5,3,0,0.6933333333333334,Two year,Credit card (automatic)
2856-NNASM,1,0.9997132190168585,89.55,2,43,89.55,4,2,0.5063636363636363,Month-to-month,Mailed check
7328-ZJAJO,0,0.000195159391055805,99918.0,0,59,19.5,2,1,0.5414285714285715,Two year,Credit card (automatic)
6458-CYIDZ,0,0.00014379018673786067,561268.5,3,5,80.7,2,1,0.65,Month-to-month,Electronic check
8559-CIZFV,1,0.9983499135412407,77.5,0,21,77.5,2,0,0.6025,One year,Mailed check
1090-PYKCI,0,0.0001247263119041883,842691.7999999999,3,69,105.1,2,0,0.6322222222222221,One year,Credit card (automatic)
3058-WQDRE,0,0.00014379018673786067,174918.25,0,13,25.15,2,0,0.6033333333333333,Month-to-month,Bank transfer (automatic)
7547-EKNFS,1,0.9997628302629658,95.25,0,42,95.25,4,2,0.6700000000000002,Month-to-month,Bank transfer (automatic)
2279-AXJJK,0,0.00014379018673786067,665245.75,3,52,95.65,2,0,0.615,Month-to-month,Credit card (automatic)
6769-DYBQN,1,0.9996846905260334,85.0,2,46,85.0,4,2,0.698,Month-to-month,Electronic check
0909-SELIE,0,0.0018632407362607576,43389.6,2,61,80.8,3,0,0.556,Two year,Bank transfer (automatic)
3417-TSCIC,0,0.00014379018673786067,172831.75,0,29,24.85,1,0,0.6227272727272727,One year,Mailed check
1042-HFUCW,0,0.00014379018673786067,380786.25,2,25,54.75,1,0,0.6558333333333334,One year,Credit card (automatic)
4439-JMPMT,1,0.9994368147063997,85.75,0,5,85.75,4,2,0.465,Month-to-month,Electronic check
6537-OTKMY,0,0.00018170670502769455,279277.25,2,15,50.75,5,1,0.6833333333333332,One year,Electronic check
8999-EXMNO,0,0.00014379018673786067,140143.25,0,19,20.15,1,0,0.5818181818181818,Two year,Mailed check
6725-TPKJO,0,0.00014379018673786067,139447.75,0,44,20.05,1,0,0.6614285714285714,Two year,Mailed check
2446-BEGGB,1,0.9997995039522727,98.25,0,6,98.25,6,1,0.5599999999999999,Month-to-month,Electronic check
7162-WPHPM,0,0.00018170670502769455,394014.8,3,58,71.6,3,1,0.65,Two year,Credit card (automatic)
1599-MMYRQ,0,0.00014379018673786067,566484.75,2,62,81.45,2,1,0.6816666666666666,One year,Credit card (automatic)
8821-KVZKQ,0,0.0001576166053319554,370548.0,0,70,58.4,4,0,0.5225,One year,Bank transfer (automatic)
1496-GGSUK,1,0.9994041848584597,25.7,0,1,25.7,3,0,0.82,Month-to-month,Mailed check
6434-TTGJP,0,0.00022685966992171672,236709.6,0,10,53.7,3,1,0.5677777777777778,Two year,Credit card (automatic)
0042-JVWOJ,0,0.00014379018673786067,136318.0,0,26,19.6,1,0,0.716,One year,Bank transfer (automatic)
0130-SXOUN,0,0.00014379018673786067,621777.0,3,66,89.4,2,1,0.6616666666666667,Month-to-month,Credit card (automatic)
2575-GFSOE,1,0.9997842903719671,69.0,0,7,69.0,4,0,0.5466666666666667,Month-to-month,Electronic check
2330-PQGDQ,0,0.00018170670502769455,463352.60000000003,1,51,84.2,3,1,0.6322222222222221,One year,Bank transfer (automatic)
1452-UZOSF,0,0.00014379018673786067,737925.5,2,72,106.1,2,0,0.6414285714285713,Two year,Credit card (automatic)
2097-YVPKN,0,0.00014379018673786067,179091.25,2,65,25.75,2,0,0.7842857142857144,Two year,Mailed check
2842-JTCCU,1,0.9989647209709153,46.05,2,2,46.05,6,1,0.41,Month-to-month,Bank transfer (automatic)
8597-CTXVJ,0,0.00018170670502769455,357419.85000000003,0,70,64.95,3,0,0.6542857142857142,One year,Bank transfer (automatic)
6631-HMANX,0,0.00014379018673786067,594304.75,1,72,85.45,2,0,0.58,Two year,Credit card (automatic)
9962-BFPDU,0,0.06919772014065975,280.7,0,1,20.05,1,0,0.9,Month-to-month,Mailed check
3296-SILRA,1,0.9978681815548281,76.4,0,1,76.4,1,1,0.24,Month-to-month,Mailed check
9681-OXGVC,1,0.9988268940650389,100.5,2,5,100.5,2,0,0.65,Month-to-month,Electronic check
6394-HHHZM,0,0.00021928231417378885,94392.0,0,3,20.7,3,0,0.4566666666666667,Month-to-month,Mailed check
5995-LFTLE,0,0.00014379018673786067,175961.5,0,58,25.3,1,0,0.64,Two year,Credit card (automatic)
5180-UCIIQ,1,0.9997842903719671,40.05,0,22,40.05,5,2,0.5371428571428571,Month-to-month,Mailed check
1932-UEDCX,0,0.000195159391055805,515474.39999999997,2,33,100.6,2,0,0.666,Month-to-month,Bank transfer (automatic)
7153-OANIO,1,0.9997789497233815,69.95,0,1,69.95,5,1,0.65,Month-to-month,Electronic check
5188-HGMLP,0,0.00014379018673786067,514670.0,2,54,74.0,1,0,0.5860000000000001,Month-to-month,Bank transfer (automatic)
0665-XHDJU,0,0.0008097691676117279,122759.0,1,72,99.4,2,0,0.8066666666666666,Two year,Electronic check
6521-YYTYI,1,0.9992995888826821,93.3,0,1,93.3,2,2,0.31,Month-to-month,Electronic check
8878-HMWBV,1,0.9994368147063997,49.15,0,3,49.15,5,2,0.4266666666666667,Month-to-month,Electronic check
8265-HKSOW,0,0.00014379018673786067,747314.75,3,72,107.45,2,0,0.65,Two year,Credit card (automatic)
3544-FBCAS,0,0.00022685966992171672,368508.8,0,72,83.6,4,1,0.6170000000000001,Two year,Credit card (automatic)
5331-RGMTT,0,0.00018170670502769455,545072.15,2,54,99.05,3,0,0.6799999999999999,Month-to-month,Credit card (automatic)
4759-PXTAN,0,0.000195159391055805,410432.39999999997,0,59,80.1,1,1,0.515,One year,Electronic check
7054-DMVAS,0,0.00018170670502769455,359345.89999999997,2,54,65.3,3,1,0.696,Two year,Bank transfer (automatic)
3428-MMGUB,0,0.0003066145612848911,292022.55,0,60,89.55,2,0,0.505,Two year,Electronic check
6549-BTYPG,0,0.00014379018673786067,422864.0,2,60,60.8,2,1,0.7012499999999999,Two year,Credit card (automatic)
7823-JSOAG,0,0.00018170670502769455,409973.5,1,3,74.5,3,0,0.8033333333333333,Month-to-month,Electronic check
3705-RHRFR,0,0.00018170670502769455,545622.4500000001,3,69,99.15,3,0,0.502,Two year,Bank transfer (automatic)
9374-YOLBJ,0,0.003975075473945292,4851.0,0,1,19.25,1,1,0.59,Month-to-month,Electronic check
9074-KGVOX,0,0.00018170670502769455,217093.35,0,50,39.45,4,1,0.7028571428571428,Month-to-month,Credit card (automatic)
6128-DAFVY,0,0.00018170670502769455,246809.55000000002,3,56,44.85,3,1,0.5872727272727274,Month-to-month,Credit card (automatic)
9933-QRGTX,0,0.00014379018673786067,676026.0,3,60,97.2,2,0,0.665,Two year,Electronic check
4476-OSWTN,0,0.00014379018673786067,768875.25,3,69,110.55,1,0,0.5654545454545454,One year,Mailed check
3751-KTZEL,1,0.9992060010110434,35.05,0,1,35.05,1,1,0.45,Month-to-month,Mailed check
1977-STDKI,1,0.9886118736092125,73.0,2,1,73.0,5,2,0.66,Month-to-month,Electronic check
5066-GFJMM,0,0.0002689344358102672,73988.2,0,3,19.9,3,0,0.5233333333333333,Month-to-month,Mailed check
2661-GKBTK,0,0.00014379018673786067,535187.25,3,60,76.95,1,0,0.5066666666666667,Two year,Bank transfer (automatic)
0458-HEUZG,0,0.00018170670502769455,194806.19999999998,0,13,35.4,4,1,0.5366666666666666,Two year,Mailed check
7268-WNTCP,0,0.00014379018673786067,142229.75,2,62,20.45,2,0,0.5914285714285714,Two year,Bank transfer (automatic)
0824-VWDPO,0,0.00014379018673786067,672896.25,3,45,96.75,2,1,0.6875,One year,Bank transfer (automatic)
8409-WQJUX,0,0.00018170670502769455,298262.60000000003,0,25,54.2,3,0,0.6325,One year,Electronic check
2578-JQPHZ,0,0.00018170670502769455,550850.2999999999,3,44,100.1,3,1,0.5991666666666666,Two year,Bank transfer (automatic)
3278-FSIXX,0,0.0001519300605610007,297835.5,0,2,45.25,0,0,0.4499999999999999,Month-to-month,Mailed check
5813-UECBU,1,0.9997628302629658,83.85,0,33,83.85,3,1,0.73,Month-to-month,Credit card (automatic)
0328-GRPMV,1,0.999103263001503,70.1,0,1,70.1,2,0,0.94,Month-to-month,Electronic check
9746-UGFAC,0,0.00014379018673786067,145011.75,0,22,20.85,2,1,0.5037499999999999,One year,Bank transfer (automatic)
2946-KIQSP,0,0.00018170670502769455,184075.35,2,35,33.45,3,0,0.514,Month-to-month,Mailed check
0625-AFOHS,0,0.00018170670502769455,111160.59999999999,0,29,20.2,3,0,0.7257142857142858,Two year,Mailed check
6726-WEXXK,0,0.00018170670502769455,472707.7,2,27,85.9,3,0,0.63,One year,Electronic check
4636-OLWOE,0,0.00018170670502769455,335683.0,2,54,61.0,3,1,0.70375,One year,Electronic check
4342-HENTK,1,0.9988268940650389,70.65,2,2,70.65,2,1,0.665,Month-to-month,Electronic check
4685-ERGHK,0,0.00018170670502769455,478210.7,1,57,86.9,3,2,0.51,One year,Electronic check
0885-HMGPY,0,0.00014379018673786067,482677.00000000006,2,62,69.4,2,0,0.6880000000000001,Two year,Bank transfer (automatic)
5003-OKNNK,0,0.00014379018673786067,141534.25,0,15,20.35,1,1,0.6171428571428572,One year,Credit card (automatic)
4195-SMMNX,1,0.9995295656427259,20.35,0,2,20.35,2,2,0.38,Month-to-month,Mailed check
7208-PSIHR,0,0.00014379018673786067,725406.5,3,70,104.3,2,0,0.6844444444444445,Two year,Bank transfer (automatic)
4012-ZTHBR,0,0.00018170670502769455,247359.85,0,21,44.95,3,0,0.7066666666666667,Month-to-month,Electronic check
0489-WMEMG,0,0.00014379018673786067,343924.75,2,23,49.45,1,0,0.6912499999999999,One year,Electronic check
7435-ZNUYY,0,0.0001247263119041883,165170.80000000002,0,6,20.6,2,1,0.6759999999999999,One year,Mailed check
1354-YZFNB,0,0.00018334920799720645,106625.7,0,4,19.55,2,0,0.57,Two year,Credit card (automatic)
6956-SMUCM,1,0.999305070728409,99.0,2,3,99.0,2,1,0.8133333333333334,Month-to-month,Credit card (automatic)
2985-FMWYF,0,0.000195159391055805,479094.0,2,23,93.5,1,0,0.6377777777777778,Month-to-month,Electronic check
2812-ENYMO,0,0.00014379018673786067,379395.25,2,26,54.55,1,0,0.6054545454545455,One year,Credit card (automatic)
2717-HVIZY,0,0.00014379018673786067,139447.75,0,8,20.05,2,1,0.39,Month-to-month,Mailed check
3223-WZWJM,1,0.9997842903719671,83.95,0,26,83.95,3,1,0.5358333333333333,Month-to-month,Electronic check
3422-GALYP,0,0.00014379018673786067,552574.75,1,2,79.45,0,0,0.395,Month-to-month,Electronic check
9053-JZFKV,1,0.9997842903719671,116.2,2,67,116.2,3,2,0.5700000000000001,Two year,Credit card (automatic)
2530-ENDWQ,1,0.998918397260209,93.7,2,71,93.7,3,2,0.509,Two year,Bank transfer (automatic)
2890-WFBHU,0,0.000195159391055805,409151.39999999997,0,59,79.85,1,0,0.56625,One year,Credit card (automatic)
0327-WFZSY,0,0.00014379018673786067,695500.0,1,39,100.0,2,0,0.6044444444444445,One year,Electronic check
7977-HXJKU,0,0.00018170670502769455,107858.8,0,21,19.6,3,2,0.63,Two year,Mailed check
6615-ZGEDR,1,0.9997752548658351,19.7,0,1,19.7,5,2,0.56,Month-to-month,Mailed check
7033-CLAMM,0,0.00018170670502769455,111160.59999999999,0,48,20.2,4,0,0.5500000000000002,Two year,Bank transfer (automatic)
4023-RTIQM,0,0.00014379018673786067,350532.0,2,31,50.4,2,1,0.6009090909090911,One year,Credit card (automatic)
0864-FVJNJ,0,0.00014379018673786067,788349.25,2,64,113.35,2,0,0.5675000000000001,One year,Electronic check
7356-IWLFW,0,0.00018170670502769455,440240.0,3,46,80.0,3,0,0.4836363636363636,Month-to-month,Bank transfer (automatic)
9541-PWTWO,0,0.00014379018673786067,563007.25,3,52,80.95,2,0,0.658,Two year,Bank transfer (automatic)
3967-VQOGC,0,0.00014379018673786067,173179.5,0,67,24.9,2,1,0.5700000000000001,Two year,Mailed check
7872-RDDLZ,0,0.00014379018673786067,381829.5,2,67,54.9,2,1,0.6725000000000001,Month-to-month,Electronic check
9250-WYPLL,1,0.9997995039522727,75.55,0,5,75.55,4,1,0.3666666666666667,Month-to-month,Electronic check
6308-CQRBU,0,0.00018170670502769455,601202.75,3,71,109.25,3,0,0.5533333333333333,Two year,Electronic check
2754-XBHTB,1,0.9997132190168585,77.65,2,9,77.65,7,3,0.5883333333333334,Month-to-month,Bank transfer (automatic)
1597-LHYNC,1,0.9997132190168585,95.0,2,26,95.0,6,2,0.5225,Month-to-month,Electronic check
0186-CAERR,0,0.00014379018673786067,808866.5,2,71,116.3,2,0,0.4859999999999999,One year,Bank transfer (automatic)
3043-SUDUA,0,0.00014379018673786067,138404.5,0,32,19.9,1,0,0.5641666666666666,Month-to-month,Bank transfer (automatic)
5442-BHQNG,0,0.0004181213691685221,168277.19999999998,3,2,70.35,1,1,0.73,Month-to-month,Electronic check
2169-RRLFW,0,0.00018170670502769455,140876.80000000002,2,71,25.6,3,0,0.5,Two year,Credit card (automatic)
5872-OEQNH,0,0.00018170670502769455,244608.35,0,60,44.45,3,0,0.5227272727272727,One year,Electronic check
3162-KKZXO,0,0.00014379018673786067,696543.25,1,55,100.15,1,0,0.4433333333333333,One year,Electronic check
7055-VKGDA,1,0.9996846905260334,105.4,2,54,105.4,8,2,0.7018181818181817,One year,Credit card (automatic)
0754-UKWQP,1,0.9997828026024767,95.85,0,2,95.85,3,1,0.8300000000000001,Month-to-month,Electronic check
8873-GLDMH,0,0.0019402852806391384,38032.75,3,6,73.85,3,0,0.5066666666666667,Month-to-month,Mailed check
5696-JVVQY,0,0.00014379018673786067,487545.49999999994,1,48,70.1,2,0,0.7374999999999999,Two year,Credit card (automatic)
8946-BFWSG,0,0.000195159391055805,129381.0,0,63,25.25,1,0,0.805,Two year,Mailed check
7493-TPUWZ,1,0.9997945977969802,79.15,0,1,79.15,3,1,0.28,Month-to-month,Electronic check
0547-HURJB,0,0.00014379018673786067,146402.75,2,12,21.05,1,0,0.43,Month-to-month,Credit card (automatic)
8904-OPDCK,0,0.0003066145612848911,81361.95,0,54,24.95,2,1,0.47375,Month-to-month,Bank transfer (automatic)
8845-LWKGE,0,0.000195159391055805,330498.0,0,30,64.5,1,0,0.7000000000000001,One year,Electronic check
1577-HKTFG,1,0.9996846905260334,19.65,0,30,19.65,4,3,0.7342857142857142,Month-to-month,Bank transfer (automatic)
8752-STIVR,1,0.9987811529917908,79.0,0,4,79.0,1,0,0.7133333333333334,Month-to-month,Electronic check
0691-NIKRI,0,0.00018170670502769455,583042.85,2,40,105.95,3,0,0.5872727272727274,One year,Credit card (automatic)
5022-JNQEQ,0,0.00018170670502769455,417402.55,1,9,75.85,3,2,0.745,Month-to-month,Electronic check
4558-FANTW,1,0.9993679246464245,91.85,0,17,91.85,2,1,0.4781818181818181,Month-to-month,Electronic check
3249-VHRIP,0,0.00018170670502769455,239930.80000000002,2,62,43.6,3,0,0.5625,Two year,Credit card (automatic)
3736-BLEPA,0,0.00014379018673786067,634643.75,3,28,91.25,2,1,0.64,One year,Bank transfer (automatic)
4701-LKOZD,0,0.00014379018673786067,624211.25,3,70,89.75,1,1,0.6844444444444444,Two year,Credit card (automatic)
6603-QWSPR,0,0.0003066145612848911,340448.4,0,46,104.4,2,1,0.7050000000000001,Two year,Bank transfer (automatic)
9921-QFQUL,0,0.00018170670502769455,496095.45,2,23,90.15,3,0,0.5116666666666667,Month-to-month,Mailed check
1929-ZCBHE,0,0.00014379018673786067,280286.5,2,47,40.3,2,0,0.5188888888888888,One year,Electronic check
4378-MYPGO,0,0.000195159391055805,539301.0,2,68,105.25,1,0,0.630909090909091,Two year,Bank transfer (automatic)
8651-ENBZX,1,0.9996846905260334,106.0,2,60,106.0,6,3,0.6475,One year,Electronic check
4129-LYCOI,0,0.00014379018673786067,723320.0,3,67,104.0,1,0,0.5145454545454545,Two year,Electronic check
7798-JVXYM,0,0.00014379018673786067,484415.75000000006,3,14,69.65,2,0,0.6427272727272727,Month-to-month,Electronic check
8647-SDTWQ,0,0.0003066145612848911,242292.3,0,57,74.3,2,0,0.548888888888889,Month-to-month,Electronic check
2696-ECXKC,0,0.00014379018673786067,701759.5,2,55,100.9,1,0,0.6000000000000001,One year,Mailed check
2081-KJSQF,0,0.0007568969367182279,26750.25,2,1,20.25,1,0,0.97,Month-to-month,Mailed check
7623-TRNQN,1,0.9996560632273177,49.9,0,1,49.9,4,1,0.92,Month-to-month,Mailed check
3323-CPBWR,0,0.00014379018673786067,673939.5,1,23,96.9,2,0,0.45,Month-to-month,Credit card (automatic)
9330-IJWIO,1,0.9996633253206458,100.35,0,13,100.35,4,2,0.7157142857142856,Month-to-month,Electronic check
3384-CTMSF,0,0.00018170670502769455,572862.2999999999,1,47,104.1,4,0,0.609,Month-to-month,Electronic check
0902-RFHOF,0,0.000195159391055805,102992.40000000001,0,38,20.1,1,1,0.6225,One year,Mailed check
9286-DOJGF,1,0.9997842903719671,74.95,0,38,74.95,5,3,0.511,Month-to-month,Bank transfer (automatic)
6048-QBXKL,0,0.0001247263119041883,453417.89999999997,2,2,56.55,1,0,0.37,Month-to-month,Credit card (automatic)
9661-MHUMO,1,0.9997671580106398,49.25,0,1,49.25,4,1,0.82,Month-to-month,Credit card (automatic)
7718-RXDGG,0,0.00018170670502769455,377505.8,3,15,68.6,3,0,0.481,Month-to-month,Bank transfer (automatic)
1025-FALIX,0,0.00014379018673786067,480242.75,3,26,69.05,2,2,0.791111111111111,Month-to-month,Credit card (automatic)
3451-VAWLI,0,0.00018170670502769455,108409.09999999999,0,35,19.7,3,1,0.5783333333333334,Two year,Credit card (automatic)
3407-QGWLG,0,0.0007543392747335276,26586.3,0,3,20.05,2,0,0.6433333333333333,Month-to-month,Mailed check
1842-EZJMK,1,0.9981290121711568,103.7,2,50,103.7,1,0,0.5299999999999999,Month-to-month,Electronic check
2347-WKKAE,0,0.00014379018673786067,656552.0,2,42,94.4,1,1,0.6328571428571428,Month-to-month,Electronic check
8735-DCXNF,0,0.00014379018673786067,382177.25,2,10,54.95,1,0,0.5449999999999999,Month-to-month,Credit card (automatic)
3214-IYUUQ,0,0.00018170670502769455,515631.10000000003,1,61,93.7,3,1,0.5283333333333333,One year,Bank transfer (automatic)
1936-UAFEH,0,0.000195159391055805,564921.0,2,68,110.25,2,1,0.53,Two year,Credit card (automatic)
3587-PMCOY,0,0.00014379018673786067,687849.5,2,10,98.9,2,0,0.5387500000000001,One year,Electronic check
8079-XRJRS,1,0.9997842903719671,89.75,0,65,89.75,4,0,0.5988888888888888,One year,Electronic check
1027-LKKQQ,0,0.00014379018673786067,559529.75,1,72,80.45,2,0,0.5877777777777777,Two year,Bank transfer (automatic)
7148-XZPHA,0,0.00018170670502769455,436938.2,1,55,79.4,3,1,0.6366666666666666,Month-to-month,Electronic check
8073-IJDCM,1,0.9998260614426586,20.3,0,1,20.3,6,1,0.9,Month-to-month,Mailed check
5309-TAIKL,0,0.0015188882920157732,41322.4,0,7,62.8,1,0,0.4399999999999999,Month-to-month,Bank transfer (automatic)
6856-RAURS,0,0.00031119584794075565,240653.7,0,2,74.9,2,1,0.585,Month-to-month,Mailed check
8778-LMWTJ,0,0.000195159391055805,383531.39999999997,0,9,74.85,1,0,0.658,Month-to-month,Electronic check
9717-IOAAF,0,0.00014379018673786067,179786.75,0,27,25.85,1,0,0.651,Two year,Credit card (automatic)
8884-ADFVN,1,0.9993679246464245,101.95,0,7,101.95,2,1,0.6228571428571428,Month-to-month,Electronic check
2845-KDHVX,0,0.00014379018673786067,475026.5,1,64,68.3,1,0,0.6108333333333333,Two year,Mailed check
0848-SOMKO,0,0.00014379018673786067,336622.0,2,70,48.4,2,0,0.6233333333333333,Two year,Bank transfer (automatic)
2720-WGKHP,1,0.9995616776731049,94.0,0,2,94.0,3,1,0.345,Month-to-month,Electronic check
6734-FQAJX,0,0.00018170670502769455,578090.15,2,67,105.05,4,0,0.634,Two year,Electronic check
2869-ADAWR,1,0.9997995039522727,89.3,0,45,89.3,3,1,0.6244444444444445,Month-to-month,Credit card (automatic)
1535-VTJOQ,0,0.00014379018673786067,174918.25,0,24,25.15,2,0,0.55125,Two year,Credit card (automatic)
6368-TZZDT,0,0.00014379018673786067,135622.5,0,4,19.5,1,0,0.5,Two year,Credit card (automatic)
0943-ZQPXH,0,0.00014379018673786067,646467.25,1,44,92.95,1,0,0.37,Month-to-month,Bank transfer (automatic)
1293-BSEUN,0,0.00018170670502769455,113912.09999999999,0,72,20.7,3,0,0.4644444444444444,Two year,Mailed check
9894-EZEWG,1,0.9945645012354508,74.3,2,1,74.3,1,0,0.38,Month-to-month,Credit card (automatic)
1302-TPUBN,0,0.000195159391055805,99149.40000000001,0,66,19.35,2,0,0.5516666666666666,Two year,Bank transfer (automatic)
7851-FLGGQ,1,0.7426775819945454,44.65,2,1,44.65,2,2,0.62,Month-to-month,Mailed check
